"","Time..rel.ms.","Date","Time","Type","No.","Phase","Day","duration","System","Channel","F","Fm","PAR","Y.II.","ETR"
"1031",122814840,"2022-04-05T22:00:00Z","1899-12-31T22:49:38Z","FO",2825,"stress",13,13,"IMP","C59",36,114,"-","0.684","-"
"1032",122818220,"2022-04-05T22:00:00Z","1899-12-31T22:49:42Z","FO",2826,"stress",13,13,"IMP","C59",38,114,"-","0.667","-"
"1033",122822940,"2022-04-05T22:00:00Z","1899-12-31T22:49:46Z","FO",2827,"stress",13,13,"IMP","C59",105,385,"-","0.727","-"
"1034",122826620,"2022-04-05T22:00:00Z","1899-12-31T22:49:50Z","FO",2828,"stress",13,13,"IMP","C59",49,135,"-","0.637","-"
"1035",122835440,"2022-04-05T22:00:00Z","1899-12-31T22:49:59Z","FO",2830,"stress",13,13,"IMP","C60",50,182,"-","0.725","-"
"1036",122839000,"2022-04-05T22:00:00Z","1899-12-31T22:50:03Z","FO",2831,"stress",13,13,"IMP","C60",165,627,"-","0.737","-"
"1037",122843980,"2022-04-05T22:00:00Z","1899-12-31T22:50:07Z","FO",2832,"stress",13,13,"IMP","C60",273,1239,"-","0.780","-"
"1038",122846160,"2022-04-05T22:00:00Z","1899-12-31T22:50:10Z","FO",2833,"stress",13,13,"IMP","C60",106,318,"-","0.667","-"
"1039",122850720,"2022-04-05T22:00:00Z","1899-12-31T22:50:14Z","FO",2834,"stress",13,13,"IMP","C60",86,216,"-","0.602","-"
"1040",122861320,"2022-04-05T22:00:00Z","1899-12-31T22:50:25Z","FO",2836,"stress",13,13,"IMP","C61",182,467,"-","0.610","-"
"1041",122865340,"2022-04-05T22:00:00Z","1899-12-31T22:50:29Z","FO",2837,"stress",13,13,"IMP","C61",123,304,"-","0.595","-"
"1042",122871550,"2022-04-05T22:00:00Z","1899-12-31T22:50:35Z","FO",2838,"stress",13,13,"IMP","C61",177,795,"-","0.777","-"
"1043",122875880,"2022-04-05T22:00:00Z","1899-12-31T22:50:39Z","FO",2839,"stress",13,13,"IMP","C61",28,73,"-","0.616","-"
"1044",122884560,"2022-04-05T22:00:00Z","1899-12-31T22:50:48Z","FO",2841,"stress",13,13,"IMP","C62",40,280,"-","0.857","-"
"1045",122888580,"2022-04-05T22:00:00Z","1899-12-31T22:50:52Z","FO",2842,"stress",13,13,"IMP","C62",88,333,"-","0.736","-"
"1046",122893200,"2022-04-05T22:00:00Z","1899-12-31T22:50:57Z","FO",2843,"stress",13,13,"IMP","C62",271,997,"-","0.728","-"
"1047",122897120,"2022-04-05T22:00:00Z","1899-12-31T22:51:01Z","FO",2844,"stress",13,13,"IMP","C62",57,162,"-","0.648","-"
"1048",122920040,"2022-04-05T22:00:00Z","1899-12-31T22:51:24Z","FO",2846,"stress",13,13,"IMP","C63",66,230,"-","0.713","-"
"1049",122925000,"2022-04-05T22:00:00Z","1899-12-31T22:51:29Z","FO",2847,"stress",13,13,"IMP","C63",36,135,"-","0.733","-"
"1050",122930560,"2022-04-05T22:00:00Z","1899-12-31T22:51:34Z","FO",2848,"stress",13,13,"IMP","C63",206,899,"-","0.771","-"
"1051",122933100,"2022-04-05T22:00:00Z","1899-12-31T22:51:37Z","FO",2849,"stress",13,13,"IMP","C63",74,251,"-","0.705","-"
"1052",122945420,"2022-04-05T22:00:00Z","1899-12-31T22:51:49Z","FO",2851,"stress",13,13,"IMP","C64",54,154,"-","0.649","-"
"1053",122948980,"2022-04-05T22:00:00Z","1899-12-31T22:51:52Z","FO",2852,"stress",13,13,"IMP","C64",297,1075,"-","0.724","-"
"1054",122952620,"2022-04-05T22:00:00Z","1899-12-31T22:51:56Z","FO",2853,"stress",13,13,"IMP","C64",42,170,"-","0.753","-"
"1055",122955220,"2022-04-05T22:00:00Z","1899-12-31T22:51:59Z","FO",2854,"stress",13,13,"IMP","C64",68,233,"-","0.708","-"
"1056",293598080,"2022-04-07T22:00:00Z","1899-12-31T22:16:02Z","FO",3052,"recovery",2,15,"IMP","C01",78,309,"-","0.748","-"
"1057",293603550,"2022-04-07T22:00:00Z","1899-12-31T22:16:07Z","FO",3053,"recovery",2,15,"IMP","C01",91,403,"-","0.774","-"
"1058",293611050,"2022-04-07T22:00:00Z","1899-12-31T22:16:15Z","FO",3054,"recovery",2,15,"IMP","C01",136,485,"-","0.720","-"
"1059",293617060,"2022-04-07T22:00:00Z","1899-12-31T22:16:21Z","FO",3055,"recovery",2,15,"IMP","C01",271,698,"-","0.612","-"
"1060",293631120,"2022-04-07T22:00:00Z","1899-12-31T22:16:35Z","FO",3056,"recovery_scraped",2,15,"IMP","C01",17,39,"-","-","-"
"1061",293646940,"2022-04-07T22:00:00Z","1899-12-31T22:16:50Z","FO",3058,"recovery",2,15,"IMP","C02",104,471,"-","0.779","-"
"1062",293656550,"2022-04-07T22:00:00Z","1899-12-31T22:17:00Z","FO",3059,"recovery",2,15,"IMP","C02",365,1701,"-","0.785","-"
"1063",293662550,"2022-04-07T22:00:00Z","1899-12-31T22:17:06Z","FO",3060,"recovery",2,15,"IMP","C02",83,231,"-","0.641","-"
"1064",293667720,"2022-04-07T22:00:00Z","1899-12-31T22:17:11Z","FO",3061,"recovery",2,15,"IMP","C02",400,1725,"-","0.768","-"
"1065",293682300,"2022-04-07T22:00:00Z","1899-12-31T22:17:26Z","FO",3062,"recovery_scraped",2,15,"IMP","C02",63,199,"-","0.683","-"
"1066",293702000,"2022-04-07T22:00:00Z","1899-12-31T22:17:46Z","FO",3064,"recovery",2,15,"IMP","C03",97,284,"-","0.658","-"
"1067",293709960,"2022-04-07T22:00:00Z","1899-12-31T22:17:53Z","FO",3065,"recovery",2,15,"IMP","C03",98,306,"-","0.680","-"
"1068",293723000,"2022-04-07T22:00:00Z","1899-12-31T22:18:07Z","FO",3066,"recovery",2,15,"IMP","C03",106,419,"-","0.747","-"
"1069",293730050,"2022-04-07T22:00:00Z","1899-12-31T22:18:14Z","FO",3067,"recovery",2,15,"IMP","C03",96,341,"-","0.718","-"
"1070",293744480,"2022-04-07T22:00:00Z","1899-12-31T22:18:28Z","FO",3068,"recovery_scraped",2,15,"IMP","C03",16,25,"-","-","-"
"1071",293768360,"2022-04-07T22:00:00Z","1899-12-31T22:18:52Z","FO",3070,"recovery",2,15,"IMP","C04",74,213,"-","0.653","-"
"1072",293775550,"2022-04-07T22:00:00Z","1899-12-31T22:18:59Z","FO",3071,"recovery",2,15,"IMP","C04",50,91,"-","0.451","-"
"1073",293788720,"2022-04-07T22:00:00Z","1899-12-31T22:19:12Z","FO",3072,"recovery",2,15,"IMP","C04",434,1241,"-","0.650","-"
"1074",293794740,"2022-04-07T22:00:00Z","1899-12-31T22:19:18Z","FO",3073,"recovery",2,15,"IMP","C04",89,221,"-","0.597","-"
"1075",293806880,"2022-04-07T22:00:00Z","1899-12-31T22:19:30Z","FO",3074,"recovery_scraped",2,15,"IMP","C04",30,75,"-","0.600","-"
"1076",293827860,"2022-04-07T22:00:00Z","1899-12-31T22:19:51Z","FO",3076,"recovery",2,15,"IMP","C09",92,368,"-","0.750","-"
"1077",293833580,"2022-04-07T22:00:00Z","1899-12-31T22:19:57Z","FO",3077,"recovery",2,15,"IMP","C09",76,138,"-","0.449","-"
"1078",293844080,"2022-04-07T22:00:00Z","1899-12-31T22:20:08Z","FO",3078,"recovery",2,15,"IMP","C09",48,96,"-","0.500","-"
"1079",293850860,"2022-04-07T22:00:00Z","1899-12-31T22:20:14Z","FO",3079,"recovery",2,15,"IMP","C09",185,340,"-","0.456","-"
"1080",293863500,"2022-04-07T22:00:00Z","1899-12-31T22:20:27Z","FO",3080,"recovery_scraped",2,15,"IMP","C09",28,75,"-","0.627","-"
"1081",293880820,"2022-04-07T22:00:00Z","1899-12-31T22:20:44Z","FO",3082,"recovery",2,15,"IMP","C12",216,611,"-","0.646","-"
"1082",293887700,"2022-04-07T22:00:00Z","1899-12-31T22:20:51Z","FO",3083,"recovery",2,15,"IMP","C12",89,341,"-","0.739","-"
"1083",293898000,"2022-04-07T22:00:00Z","1899-12-31T22:21:02Z","FO",3084,"recovery",2,15,"IMP","C12",248,532,"-","0.534","-"
"1084",293905420,"2022-04-07T22:00:00Z","1899-12-31T22:21:09Z","FO",3085,"recovery",2,15,"IMP","C12",316,1014,"-","0.688","-"
"1085",293921260,"2022-04-07T22:00:00Z","1899-12-31T22:21:25Z","FO",3086,"recovery_scraped",2,15,"IMP","c12",12,27,"-","-","-"
"1086",293941040,"2022-04-07T22:00:00Z","1899-12-31T22:21:45Z","FO",3088,"recovery",2,15,"IMP","C14",60,209,"-","0.713","-"
"1087",293947480,"2022-04-07T22:00:00Z","1899-12-31T22:21:51Z","FO",3089,"recovery",2,15,"IMP","C14",72,157,"-","0.541","-"
"1088",293953120,"2022-04-07T22:00:00Z","1899-12-31T22:21:57Z","FO",3090,"recovery",2,15,"IMP","C14",155,162,"-","0.043","-"
"1089",293960220,"2022-04-07T22:00:00Z","1899-12-31T22:22:04Z","FO",3091,"recovery",2,15,"IMP","C14",74,296,"-","0.750","-"
"1090",293970920,"2022-04-07T22:00:00Z","1899-12-31T22:22:14Z","FO",3092,"recovery_scraped",2,15,"IMP","C14",61,240,"-","0.746","-"
"1091",293980820,"2022-04-07T22:00:00Z","1899-12-31T22:22:24Z","FO",3093,"recovery_scraped",2,15,"IMP","C14",23,54,"-","0.574","-"
"1092",294039480,"2022-04-07T22:00:00Z","1899-12-31T22:23:23Z","FO",3095,"recovery",2,15,"IMP","C16",55,178,"-","0.691","-"
"1093",294045460,"2022-04-07T22:00:00Z","1899-12-31T22:23:29Z","FO",3096,"recovery",2,15,"IMP","C16",144,234,"-","0.385","-"
"1094",294051550,"2022-04-07T22:00:00Z","1899-12-31T22:23:35Z","FO",3097,"recovery",2,15,"IMP","C16",59,74,"-","0.203","-"
"1095",294068320,"2022-04-07T22:00:00Z","1899-12-31T22:23:52Z","FO",3098,"recovery",2,15,"IMP","C16",33,89,"-","0.629","-"
"1096",294078840,"2022-04-07T22:00:00Z","1899-12-31T22:24:02Z","FO",3099,"recovery_scraped",2,15,"IMP","C16",24,44,"-","-","-"
"1097",294116320,"2022-04-07T22:00:00Z","1899-12-31T22:24:40Z","FO",3101,"recovery",2,15,"IMP","C18",84,234,"-","0.641","-"
"1098",294123080,"2022-04-07T22:00:00Z","1899-12-31T22:24:47Z","FO",3102,"recovery",2,15,"IMP","C18",137,584,"-","0.765","-"
"1099",294151280,"2022-04-07T22:00:00Z","1899-12-31T22:25:15Z","FO",3105,"recovery",2,15,"IMP","C18",421,1380,"-","0.695","-"
"1100",294161900,"2022-04-07T22:00:00Z","1899-12-31T22:25:25Z","FO",3106,"recovery",2,15,"IMP","C18",355,1212,"-","0.707","-"
"1101",294173160,"2022-04-07T22:00:00Z","1899-12-31T22:25:37Z","FO",3107,"recovery_scraped",2,15,"IMP","C18",66,170,"-","0.612","-"
"1102",294194080,"2022-04-07T22:00:00Z","1899-12-31T22:25:58Z","FO",3109,"recovery",2,15,"IMP","C19",326,1045,"-","0.688","-"
"1103",294201140,"2022-04-07T22:00:00Z","1899-12-31T22:26:05Z","FO",3110,"recovery",2,15,"IMP","C19",120,132,"-","0.091","-"
"1104",294205140,"2022-04-07T22:00:00Z","1899-12-31T22:26:09Z","FO",3111,"recovery",2,15,"IMP","C19",50,121,"-","0.587","-"
"1105",294217240,"2022-04-07T22:00:00Z","1899-12-31T22:26:21Z","FO",3112,"recovery",2,15,"IMP","C19",151,576,"-","0.738","-"
"1106",294226180,"2022-04-07T22:00:00Z","1899-12-31T22:26:30Z","FO",3113,"recovery_scraped",2,15,"IMP","C19",151,460,"-","0.672","-"
"1107",294250460,"2022-04-07T22:00:00Z","1899-12-31T22:26:54Z","FO",3114,"recovery_scraped",2,15,"IMP","C19",62,254,"-","0.756","-"
"1108",294267580,"2022-04-07T22:00:00Z","1899-12-31T22:27:11Z","FO",3116,"recovery",2,15,"IMP","C20",174,458,"-","0.620","-"
"1109",294274140,"2022-04-07T22:00:00Z","1899-12-31T22:27:18Z","FO",3117,"recovery",2,15,"IMP","C20",124,186,"-","0.333","-"
"1110",294286940,"2022-04-07T22:00:00Z","1899-12-31T22:27:30Z","FO",3118,"recovery",2,15,"IMP","C20",130,277,"-","0.531","-"
"1111",294294880,"2022-04-07T22:00:00Z","1899-12-31T22:27:38Z","FO",3119,"recovery",2,15,"IMP","C20",236,610,"-","0.613","-"
"1112",294306680,"2022-04-07T22:00:00Z","1899-12-31T22:27:50Z","FO",3120,"recovery_scraped",2,15,"IMP","C20",75,94,"-","0.202","-"
"1113",294324760,"2022-04-07T22:00:00Z","1899-12-31T22:28:08Z","FO",3122,"recovery",2,15,"IMP","C22",305,1109,"-","0.725","-"
"1114",294337580,"2022-04-07T22:00:00Z","1899-12-31T22:28:21Z","FO",3123,"recovery",2,15,"IMP","C22",85,157,"-","0.459","-"
"1115",294343050,"2022-04-07T22:00:00Z","1899-12-31T22:28:27Z","FO",3124,"recovery",2,15,"IMP","C22",164,389,"-","0.578","-"
"1116",294350880,"2022-04-07T22:00:00Z","1899-12-31T22:28:34Z","FO",3125,"recovery",2,15,"IMP","C22",217,585,"-","0.629","-"
"1117",294362240,"2022-04-07T22:00:00Z","1899-12-31T22:28:46Z","FO",3126,"recovery_scraped",2,15,"IMP","C22",22,53,"-","0.585","-"
"1118",294387480,"2022-04-07T22:00:00Z","1899-12-31T22:29:11Z","FO",3128,"recovery",2,15,"IMP","C27",158,457,"-","0.654","-"
"1119",294392000,"2022-04-07T22:00:00Z","1899-12-31T22:29:16Z","FO",3129,"recovery",2,15,"IMP","C27",85,205,"-","0.585","-"
"1120",294398400,"2022-04-07T22:00:00Z","1899-12-31T22:29:22Z","FO",3130,"recovery",2,15,"IMP","C27",117,433,"-","0.730","-"
"1121",294410440,"2022-04-07T22:00:00Z","1899-12-31T22:29:34Z","FO",3131,"recovery",2,15,"IMP","C27",217,785,"-","0.724","-"
"1122",294423480,"2022-04-07T22:00:00Z","1899-12-31T22:29:47Z","FO",3132,"recovery_scraped",2,15,"IMP","C27",19,45,"-","-","-"
"1123",294441480,"2022-04-07T22:00:00Z","1899-12-31T22:30:05Z","FO",3134,"recovery",2,15,"IMP","C29",373,1307,"-","0.715","-"
"1124",294447760,"2022-04-07T22:00:00Z","1899-12-31T22:30:11Z","FO",3135,"recovery",2,15,"IMP","C29",89,272,"-","0.673","-"
"1125",294466660,"2022-04-07T22:00:00Z","1899-12-31T22:30:30Z","FO",3136,"recovery",2,15,"IMP","C29",114,439,"-","0.740","-"
"1126",294471900,"2022-04-07T22:00:00Z","1899-12-31T22:30:35Z","FO",3137,"recovery",2,15,"IMP","C29",319,774,"-","0.588","-"
"1127",294482780,"2022-04-07T22:00:00Z","1899-12-31T22:30:46Z","FO",3138,"recovery_scraped",2,15,"IMP","C29",46,83,"-","0.446","-"
"1128",294505000,"2022-04-07T22:00:00Z","1899-12-31T22:31:09Z","FO",3140,"recovery",2,15,"IMP","C31",182,839,"-","0.783","-"
"1129",294515300,"2022-04-07T22:00:00Z","1899-12-31T22:31:19Z","FO",3141,"recovery",2,15,"IMP","C31",91,211,"-","0.569","-"
"1130",294521340,"2022-04-07T22:00:00Z","1899-12-31T22:31:25Z","FO",3142,"recovery",2,15,"IMP","C31",479,1265,"-","0.621","-"
"1131",294529480,"2022-04-07T22:00:00Z","1899-12-31T22:31:33Z","FO",3143,"recovery",2,15,"IMP","C31",77,260,"-","0.704","-"
"1132",294538080,"2022-04-07T22:00:00Z","1899-12-31T22:31:42Z","FO",3144,"recovery_scraped",2,15,"IMP","C31",22,53,"-","0.585","-"
"1133",294553760,"2022-04-07T22:00:00Z","1899-12-31T22:31:57Z","FO",3146,"recovery",2,15,"IMP","C32",236,634,"-","0.628","-"
"1134",294560140,"2022-04-07T22:00:00Z","1899-12-31T22:32:04Z","FO",3147,"recovery",2,15,"IMP","C32",143,385,"-","0.629","-"
"1135",294570760,"2022-04-07T22:00:00Z","1899-12-31T22:32:14Z","FO",3148,"recovery",2,15,"IMP","C32",205,910,"-","0.775","-"
"1136",294577900,"2022-04-07T22:00:00Z","1899-12-31T22:32:21Z","FO",3149,"recovery",2,15,"IMP","C32",191,386,"-","0.505","-"
"1137",294590800,"2022-04-07T22:00:00Z","1899-12-31T22:32:34Z","FO",3150,"recovery_scraped",2,15,"IMP","C32",34,75,"-","0.547","-"
"1138",294597840,"2022-04-07T22:00:00Z","1899-12-31T22:32:41Z","FO",3151,"recovery_scraped",2,15,"IMP","C32",28,61,"-","0.541","-"
"1139",294632540,"2022-04-07T22:00:00Z","1899-12-31T22:33:16Z","FO",3155,"recovery",2,15,"IMP","C34",86,191,"-","0.550","-"
"1140",294637180,"2022-04-07T22:00:00Z","1899-12-31T22:33:21Z","FO",3156,"recovery",2,15,"IMP","C34",149,280,"-","0.468","-"
"1141",294647660,"2022-04-07T22:00:00Z","1899-12-31T22:33:31Z","FO",3157,"recovery",2,15,"IMP","C34",232,1021,"-","0.773","-"
"1142",294653120,"2022-04-07T22:00:00Z","1899-12-31T22:33:37Z","FO",3158,"recovery",2,15,"IMP","C34",486,1258,"-","0.614","-"
"1143",294665940,"2022-04-07T22:00:00Z","1899-12-31T22:33:49Z","FO",3159,"recovery_scraped",2,15,"IMP","C34",34,79,"-","0.570","-"
"1144",294684620,"2022-04-07T22:00:00Z","1899-12-31T22:34:08Z","FO",3161,"recovery",2,15,"IMP","C36",147,540,"-","0.728","-"
"1145",294697050,"2022-04-07T22:00:00Z","1899-12-31T22:34:21Z","FO",3162,"recovery",2,15,"IMP","C36",212,927,"-","0.771","-"
"1146",294704740,"2022-04-07T22:00:00Z","1899-12-31T22:34:28Z","FO",3163,"recovery",2,15,"IMP","C36",340,1207,"-","0.718","-"
"1147",294709050,"2022-04-07T22:00:00Z","1899-12-31T22:34:33Z","FO",3164,"recovery",2,15,"IMP","C36",158,286,"-","0.448","-"
"1148",294721050,"2022-04-07T22:00:00Z","1899-12-31T22:34:45Z","FO",3165,"recovery_scraped",2,15,"IMP","C36",25,34,"-","-","-"
"1149",294741680,"2022-04-07T22:00:00Z","1899-12-31T22:35:05Z","FO",3167,"recovery",2,15,"IMP","C37",105,348,"-","0.698","-"
"1150",294747840,"2022-04-07T22:00:00Z","1899-12-31T22:35:11Z","FO",3168,"recovery",2,15,"IMP","C37",211,457,"-","0.538","-"
"1151",294758700,"2022-04-07T22:00:00Z","1899-12-31T22:35:22Z","FO",3169,"recovery",2,15,"IMP","C37",138,351,"-","0.607","-"
"1152",294765200,"2022-04-07T22:00:00Z","1899-12-31T22:35:29Z","FO",3170,"recovery",2,15,"IMP","C37",124,401,"-","0.691","-"
"1153",294777940,"2022-04-07T22:00:00Z","1899-12-31T22:35:41Z","FO",3171,"recovery_scraped",2,15,"IMP","C37",17,36,"-","-","-"
"1154",294796400,"2022-04-07T22:00:00Z","1899-12-31T22:36:00Z","FO",3173,"recovery",2,15,"IMP","C41",312,913,"-","0.658","-"
"1155",294801900,"2022-04-07T22:00:00Z","1899-12-31T22:36:05Z","FO",3174,"recovery",2,15,"IMP","C41",261,990,"-","0.736","-"
"1156",294808360,"2022-04-07T22:00:00Z","1899-12-31T22:36:12Z","FO",3175,"recovery",2,15,"IMP","C41",92,522,"-","0.824","-"
"1157",294822960,"2022-04-07T22:00:00Z","1899-12-31T22:36:26Z","FO",3176,"recovery",2,15,"IMP","C41",137,460,"-","0.702","-"
"1158",294834800,"2022-04-07T22:00:00Z","1899-12-31T22:36:38Z","FO",3177,"recovery_scraped",2,15,"IMP","C41",36,85,"-","0.576","-"
"1159",294851400,"2022-04-07T22:00:00Z","1899-12-31T22:36:55Z","FO",3179,"recovery",2,15,"IMP","C42",173,620,"-","0.721","-"
"1160",294857640,"2022-04-07T22:00:00Z","1899-12-31T22:37:01Z","FO",3180,"recovery",2,15,"IMP","C42",126,485,"-","0.740","-"
"1161",294863220,"2022-04-07T22:00:00Z","1899-12-31T22:37:07Z","FO",3181,"recovery",2,15,"IMP","C42",84,178,"-","0.528","-"
"1162",294874660,"2022-04-07T22:00:00Z","1899-12-31T22:37:18Z","FO",3182,"recovery",2,15,"IMP","C42",155,597,"-","0.740","-"
"1163",294887080,"2022-04-07T22:00:00Z","1899-12-31T22:37:31Z","FO",3183,"recovery_scraped",2,15,"IMP","C42",22,47,"-","-","-"
"1164",294903660,"2022-04-07T22:00:00Z","1899-12-31T22:37:47Z","FO",3185,"recovery",2,15,"IMP","C44",195,802,"-","0.757","-"
"1165",294908100,"2022-04-07T22:00:00Z","1899-12-31T22:37:52Z","FO",3186,"recovery",2,15,"IMP","C44",124,258,"-","0.519","-"
"1166",294916660,"2022-04-07T22:00:00Z","1899-12-31T22:38:00Z","FO",3187,"recovery",2,15,"IMP","C44",79,227,"-","0.652","-"
"1167",294926550,"2022-04-07T22:00:00Z","1899-12-31T22:38:10Z","FO",3188,"recovery",2,15,"IMP","C44",252,818,"-","0.692","-"
"1168",294938600,"2022-04-07T22:00:00Z","1899-12-31T22:38:22Z","FO",3189,"recovery_scraped",2,15,"IMP","C44",16,29,"-","-","-"
"1169",294953960,"2022-04-07T22:00:00Z","1899-12-31T22:38:37Z","FO",3191,"recovery",2,15,"IMP","C45",210,813,"-","0.742","-"
"1170",294958220,"2022-04-07T22:00:00Z","1899-12-31T22:38:42Z","FO",3192,"recovery",2,15,"IMP","C45",63,164,"-","0.616","-"
"1171",294964660,"2022-04-07T22:00:00Z","1899-12-31T22:38:48Z","FO",3193,"recovery",2,15,"IMP","C45",29,66,"-","0.561","-"
"1172",294970200,"2022-04-07T22:00:00Z","1899-12-31T22:38:54Z","FO",3194,"recovery",2,15,"IMP","C45",146,189,"-","0.228","-"
"1173",294981840,"2022-04-07T22:00:00Z","1899-12-31T22:39:05Z","FO",3195,"recovery_scraped",2,15,"IMP","C45",13,15,"-","-","-"
"1174",295000960,"2022-04-07T22:00:00Z","1899-12-31T22:39:24Z","FO",3197,"recovery",2,15,"IMP","C46",83,145,"-","0.428","-"
"1175",295006960,"2022-04-07T22:00:00Z","1899-12-31T22:39:30Z","FO",3198,"recovery",2,15,"IMP","C46",350,935,"-","0.626","-"
"1176",295011820,"2022-04-07T22:00:00Z","1899-12-31T22:39:35Z","FO",3199,"recovery",2,15,"IMP","C46",306,385,"-","0.205","-"
"1177",295027900,"2022-04-07T22:00:00Z","1899-12-31T22:39:51Z","FO",3200,"recovery",2,15,"IMP","C46",147,554,"-","0.735","-"
"1178",295038800,"2022-04-07T22:00:00Z","1899-12-31T22:40:02Z","FO",3201,"recovery_scraped",2,15,"IMP","C46",12,20,"-","-","-"
"1179",295081780,"2022-04-07T22:00:00Z","1899-12-31T22:40:45Z","FO",3205,"recovery",2,15,"IMP","C52",106,290,"-","0.634","-"
"1180",295088500,"2022-04-07T22:00:00Z","1899-12-31T22:40:52Z","FO",3206,"recovery",2,15,"IMP","C52",97,162,"-","0.401","-"
"1181",295093220,"2022-04-07T22:00:00Z","1899-12-31T22:40:57Z","FO",3207,"recovery",2,15,"IMP","C52",221,518,"-","0.573","-"
"1182",295104720,"2022-04-07T22:00:00Z","1899-12-31T22:41:08Z","FO",3208,"recovery",2,15,"IMP","C52",75,273,"-","0.725","-"
"1183",295178760,"2022-04-07T22:00:00Z","1899-12-31T22:42:22Z","FO",3209,"recovery_scraped",2,15,"IMP","C52",23,51,"-","0.549","-"
"1184",295200480,"2022-04-07T22:00:00Z","1899-12-31T22:42:44Z","FO",3211,"recovery",2,15,"IMP","C53",183,750,"-","0.756","-"
"1185",295206760,"2022-04-07T22:00:00Z","1899-12-31T22:42:50Z","FO",3212,"recovery",2,15,"IMP","C53",134,558,"-","0.760","-"
"1186",295220100,"2022-04-07T22:00:00Z","1899-12-31T22:43:04Z","FO",3213,"recovery",2,15,"IMP","C53",68,211,"-","0.678","-"
"1187",295226550,"2022-04-07T22:00:00Z","1899-12-31T22:43:10Z","FO",3214,"recovery",2,15,"IMP","C53",96,560,"-","0.829","-"
"1188",295238760,"2022-04-07T22:00:00Z","1899-12-31T22:43:22Z","FO",3215,"recovery_scraped",2,15,"IMP","C53",50,62,"-","0.194","-"
"1189",295257220,"2022-04-07T22:00:00Z","1899-12-31T22:43:41Z","FO",3217,"recovery",2,15,"IMP","C54",328,595,"-","0.449","-"
"1190",295263740,"2022-04-07T22:00:00Z","1899-12-31T22:43:47Z","FO",3218,"recovery",2,15,"IMP","C54",78,170,"-","0.541","-"
"1191",295269000,"2022-04-07T22:00:00Z","1899-12-31T22:43:53Z","FO",3219,"recovery",2,15,"IMP","C54",117,131,"-","0.107","-"
"1192",295274100,"2022-04-07T22:00:00Z","1899-12-31T22:43:58Z","FO",3220,"recovery",2,15,"IMP","C54",50,129,"-","0.612","-"
"1193",295287580,"2022-04-07T22:00:00Z","1899-12-31T22:44:11Z","FO",3221,"recovery",2,15,"IMP","C54",99,273,"-","0.637","-"
"1194",295298360,"2022-04-07T22:00:00Z","1899-12-31T22:44:22Z","FO",3222,"recovery_scraped",2,15,"IMP","C54",32,84,"-","0.619","-"
"1195",295305840,"2022-04-07T22:00:00Z","1899-12-31T22:44:29Z","FO",3223,"recovery_scraped",2,15,"IMP","C54",27,62,"-","0.565","-"
"1196",295334220,"2022-04-07T22:00:00Z","1899-12-31T22:44:58Z","FO",3225,"recovery",2,15,"IMP","C55",281,885,"-","0.682","-"
"1197",295340100,"2022-04-07T22:00:00Z","1899-12-31T22:45:04Z","FO",3226,"recovery",2,15,"IMP","C55",190,592,"-","0.679","-"
"1198",295345940,"2022-04-07T22:00:00Z","1899-12-31T22:45:09Z","FO",3227,"recovery",2,15,"IMP","C55",189,1271,"-","0.851","-"
"1199",295358720,"2022-04-07T22:00:00Z","1899-12-31T22:45:22Z","FO",3228,"recovery",2,15,"IMP","C55",175,640,"-","0.727","-"
"1200",295377340,"2022-04-07T22:00:00Z","1899-12-31T22:45:41Z","FO",3230,"recovery_scraped",2,15,"IMP","C55",24,52,"-","0.538","-"
"1201",295409660,"2022-04-07T22:00:00Z","1899-12-31T22:46:13Z","FO",3232,"recovery",2,15,"IMP","C57",110,370,"-","0.703","-"
"1202",295415840,"2022-04-07T22:00:00Z","1899-12-31T22:46:19Z","FO",3233,"recovery",2,15,"IMP","C57",130,425,"-","0.694","-"
"1203",295428120,"2022-04-07T22:00:00Z","1899-12-31T22:46:32Z","FO",3234,"recovery",2,15,"IMP","C57",81,271,"-","0.701","-"
"1204",295435620,"2022-04-07T22:00:00Z","1899-12-31T22:46:39Z","FO",3235,"recovery",2,15,"IMP","C57",138,474,"-","0.709","-"
"1205",295446380,"2022-04-07T22:00:00Z","1899-12-31T22:46:50Z","FO",3236,"recovery_scraped",2,15,"IMP","C57",58,117,"-","0.504","-"
"1206",295462880,"2022-04-07T22:00:00Z","1899-12-31T22:47:06Z","FO",3238,"recovery",2,15,"IMP","C58",228,592,"-","0.615","-"
